element_num,avg_construct_time_with_reserve_ns,avg_construct_time_without_reserve_ns,avg_erase_insert_ns,no_rehash_load_factor,with_rehash_load_factor,avg_hit_default_load_factor_lookup_ns,avg_miss_default_load_factor_lookup_ns,avg_50%_hit_default_load_factor_lookup_ns,avg_hit_large_max_load_factor_lookup_ns,avg_miss_large_max_load_factor_lookup_ns,avg_50%_hit_large_max_load_factor_lookup_ns,avg_iterate_ns,avg_with_final_rehash_construct_ns,final_default_load_factor_size_mb,peak_default_load_factor_size_mb,final_large_load_factor_size_mb,peak_large_load_factor_size_mb
314572,10.903749,43.989003,17.722375,0.299999,0.599998,7.105788,9.794621,15.813744,14.274048,17.455677,21.794656,8.835778,31.698139,24.000458,24.000458,12.000435,36.000893
419430,12.193995,37.935976,22.077458,0.400000,0.400000,8.850090,13.147338,18.237596,8.979508,13.320504,18.606083,8.105734,31.420355,24.000458,24.000458,24.000458,60.001350
629145,13.473422,49.610958,22.567367,0.300000,0.599999,7.720348,10.708875,16.117862,15.352392,18.737123,27.541221,8.694548,30.979036,48.000481,48.000481,24.000458,72.000938
838860,14.985367,39.093184,29.424780,0.400000,0.400000,9.607969,13.748796,19.070027,9.732258,13.574644,19.034440,8.098362,40.912022,48.000481,48.000481,48.000481,120.001419
1258291,17.623060,50.386033,29.944567,0.300000,0.600000,9.722069,13.008494,18.149025,16.149875,19.458089,31.244412,8.715225,40.809364,96.000504,96.000504,48.000481,144.000984
1677721,19.271827,45.349863,34.400721,0.400000,0.400000,11.518619,15.793190,20.919652,11.464119,15.693483,20.912921,8.084584,46.702052,96.000504,96.000504,96.000504,240.001488
2516582,19.605850,55.518441,31.920436,0.300000,0.600000,10.715077,14.138127,18.126904,18.327235,22.067350,42.955996,8.732558,43.187921,192.000526,192.000526,96.000504,288.001030
3355443,21.255129,48.765518,38.296763,0.400000,0.400000,12.284715,16.419315,20.770533,12.359627,16.494142,20.826475,8.093299,48.150142,192.000526,192.000526,192.000526,480.001556
5033164,20.409971,58.359318,33.614384,0.300000,0.600000,11.099233,14.329923,18.284648,18.891619,22.689879,48.655873,8.716208,43.500476,384.000549,384.000549,192.000526,576.001076
6710886,22.091407,51.010710,39.047666,0.400000,0.400000,12.806300,16.884540,20.935546,12.791167,16.858879,20.933537,8.140904,49.567668,384.000549,384.000549,384.000549,960.001625
10000000,20.952396,61.077004,37.000717,0.298023,0.596046,12.190975,14.569696,18.545731,19.238288,23.122981,53.671408,8.750352,44.332007,768.000572,768.000572,384.000549,1152.001122
