element_num,avg_construct_time_with_reserve_ns,avg_construct_time_without_reserve_ns,avg_erase_insert_ns,no_rehash_load_factor,with_rehash_load_factor,avg_hit_default_load_factor_lookup_ns,avg_miss_default_load_factor_lookup_ns,avg_50%_hit_default_load_factor_lookup_ns,avg_hit_large_max_load_factor_lookup_ns,avg_miss_large_max_load_factor_lookup_ns,avg_50%_hit_large_max_load_factor_lookup_ns,avg_iterate_ns,avg_with_final_rehash_construct_ns,final_default_load_factor_size_mb,peak_default_load_factor_size_mb,final_large_load_factor_size_mb,peak_large_load_factor_size_mb
26214,47.226940,772.643219,0.000000,0.399994,0.799988,2.793579,2.504815,8.885131,2.614642,2.522783,8.584367,11.766252,230.373083,2.099319,2.099403,1.195213,2.532646
39321,565.006091,1200.820211,0.000000,0.599991,0.599991,2.817677,2.552904,9.622894,2.794477,2.518894,9.631548,7.992841,732.764011,2.239090,2.871033,2.239716,2.895248
52428,75.924767,1013.773254,0.000000,0.399994,0.799988,2.986952,2.762592,10.796650,2.787527,2.543498,10.118402,12.169742,249.431493,4.198708,4.198799,2.392601,5.067467
78643,722.644399,1101.710595,0.000000,0.599998,0.599998,2.962552,2.796306,11.233510,3.031079,2.772675,11.233131,8.338139,873.935947,4.478775,5.801765,4.478531,5.798042
104857,64.761745,968.390154,0.000000,0.399998,0.799995,3.211131,2.978281,11.353613,3.046925,2.829537,10.959110,12.347382,273.094812,8.395943,9.402534,4.785538,10.135406
157286,631.880689,1332.959725,0.000000,0.599998,0.599998,3.193915,2.991819,11.606663,3.224417,2.993279,11.595781,8.382334,686.697676,8.956314,11.575294,8.956436,11.538300
209715,114.371752,1153.819601,0.000000,0.400000,0.799999,5.104510,3.148538,11.905969,3.191438,3.040140,11.733571,12.322722,298.189607,16.790871,16.790932,9.573761,20.273514
314572,737.882390,1301.979443,0.000000,0.599998,0.599998,5.022867,3.267306,11.876496,5.019073,3.113298,11.832102,8.303575,839.741821,17.911934,23.210281,17.911934,22.780495
419430,145.347489,1143.780183,0.000000,0.400000,0.799999,7.352481,3.242800,12.520467,5.134490,3.173421,11.878200,12.347466,359.382609,33.574181,33.574234,19.142471,40.542221
629145,262.001429,1593.884910,0.000000,0.599999,0.599999,7.206144,3.352823,12.649606,7.223863,3.523267,12.709423,8.383312,293.338733,35.829041,46.104370,35.818726,35.818909
838860,308.789442,1221.154702,0.000000,0.400000,0.799999,9.530029,3.603571,14.287319,7.486694,3.435658,13.012558,12.364099,631.290797,67.147217,71.111076,38.285339,81.085083
1258291,1251.829449,2208.142665,0.000000,0.600000,0.600000,9.680529,3.685452,14.602402,9.721665,3.731590,14.589875,8.399463,1101.882446,71.645409,92.754227,71.649963,91.990242
1677721,358.923429,1401.511286,0.000000,0.400000,0.800000,14.735946,5.100146,18.222765,9.371154,3.764477,14.332406,12.395620,786.604716,134.306122,134.306213,76.567848,162.167595
2516582,1546.210172,2213.497116,0.000000,0.600000,0.600000,14.288183,4.823563,17.650281,14.178427,4.838046,17.657508,8.425203,1463.045346,143.301514,185.420616,143.298553,181.479156
3355443,526.585691,1858.607940,0.000000,0.400000,0.800000,16.855969,8.505873,20.324727,15.004090,5.083931,17.760875,12.353595,785.835747,268.603729,315.710030,153.143829,324.343582
5033164,1309.233193,2065.485883,0.000000,0.600000,0.600000,16.705421,8.412569,20.226281,16.680306,8.371925,19.917406,8.397948,266.669841,286.629654,286.629776,286.628922,286.628952
6710886,433.764092,2153.752736,0.000000,0.400000,0.800000,19.030686,11.326196,23.170535,16.850463,8.560708,20.342723,12.360290,969.538134,537.225922,537.226013,306.262497,648.662369
10000000,1307.344244,2403.892081,0.000000,0.596046,0.596046,18.851317,11.352767,23.098323,18.929350,11.198831,23.070548,8.537627,1086.585096,572.493599,572.493752,572.504601,737.095276
