element_num,avg_construct_time_with_reserve_ns,avg_construct_time_without_reserve_ns,avg_erase_insert_ns,no_rehash_load_factor,with_rehash_load_factor,avg_hit_default_load_factor_lookup_ns,avg_miss_default_load_factor_lookup_ns,avg_50%_hit_default_load_factor_lookup_ns,avg_hit_large_max_load_factor_lookup_ns,avg_miss_large_max_load_factor_lookup_ns,avg_50%_hit_large_max_load_factor_lookup_ns,avg_iterate_ns,avg_with_final_rehash_construct_ns,final_default_load_factor_size_mb,peak_default_load_factor_size_mb,final_large_load_factor_size_mb,peak_large_load_factor_size_mb
4915,51.414344,335.483791,198.051125,0.599976,0.599976,2.153281,2.139565,2.098077,2.167171,2.041410,2.095044,5.365101,120.018040,0.312447,0.312477,0.312447,0.312477
6553,49.772598,364.114375,63.534209,0.399963,0.799927,2.216619,2.044863,2.236502,2.130440,2.100829,2.074177,8.778912,203.683199,0.591217,0.591232,0.330093,0.690887
9830,205.724415,257.693998,198.261416,0.599976,0.599976,2.167542,2.091160,2.402863,2.173854,2.088088,3.497833,6.810831,170.430621,0.623871,0.624054,0.623596,0.623657
13107,65.875003,313.463747,93.989958,0.399994,0.799988,2.237135,2.081375,4.813969,2.166177,2.103300,4.854887,11.190276,211.234633,1.050362,1.050438,0.659081,1.343452
19660,599.176272,453.053298,0.000000,0.599976,0.599976,2.236233,2.115235,7.013910,2.308354,2.125248,7.041619,7.824994,635.971228,1.119705,1.407898,1.119034,1.444229
26214,50.138336,546.299999,0.000000,0.399994,0.799988,2.470760,2.093019,8.375535,2.216777,2.082431,8.032875,11.543998,251.317146,2.100449,2.100494,1.195633,2.533005
39321,633.207023,792.023592,0.000000,0.599991,0.599991,2.450854,2.087483,8.863706,2.428621,2.119075,8.854006,8.261831,715.355315,2.239693,2.863510,2.239693,2.863510
52428,58.723656,844.531100,0.000000,0.399994,0.799988,2.783579,2.392952,9.240869,2.452127,2.117227,9.017921,12.218714,267.556878,4.200981,4.201050,2.392128,5.066872
78643,111.080734,865.317356,0.000000,0.599998,0.599998,2.677271,2.381569,9.755083,2.689838,2.388196,9.875844,8.257129,149.344188,4.475937,4.476120,4.475571,4.475632
104857,65.518067,726.073767,0.000000,0.399998,0.799995,2.814621,2.567533,10.043771,2.704625,2.400208,10.018171,12.347561,261.828277,8.393356,8.393433,4.785515,10.135262
157286,195.460725,957.698344,0.000000,0.599998,0.599998,3.033744,2.624031,10.432367,2.852302,2.622362,10.208996,8.421473,221.342457,8.949005,8.949097,8.949005,8.949112
209715,156.359226,1002.608764,0.000000,0.400000,0.799999,4.662069,2.745314,10.500794,2.835071,2.627490,10.720583,12.787291,357.176009,16.787689,16.787735,9.573219,20.273094
314572,447.403799,1495.751943,0.000000,0.599998,0.599998,5.167129,2.805240,10.672846,4.744958,2.782573,10.737398,8.383230,354.204990,17.908020,17.908173,17.908195,23.155937
419430,201.143517,1062.428606,0.000000,0.400000,0.799999,6.747317,2.868683,11.636287,4.939433,2.821938,10.512390,12.443040,449.350409,33.577629,33.577766,19.143837,40.543709
629145,599.904501,1628.680546,0.000000,0.599999,0.599999,7.159896,3.007402,12.008165,6.462098,2.997392,11.716515,8.389554,423.115697,35.824471,35.824562,35.824471,35.824562
838860,290.017487,1313.601280,0.000000,0.400000,0.799999,9.744267,3.307987,13.160236,6.388527,3.121940,11.475910,12.528912,566.588734,67.148895,67.148956,38.299728,81.099594
1258291,1015.236920,1887.239005,0.000000,0.600000,0.600000,9.763671,3.429354,13.958646,9.841469,3.465910,14.114383,8.422910,823.834979,71.652412,71.652534,71.650887,92.538055
1677721,379.444919,1609.166058,0.000000,0.400000,0.800000,13.330050,4.498704,16.795477,9.700804,3.476575,13.670108,12.373850,614.464718,134.294823,134.294868,76.547844,162.147591
2516582,638.234609,1670.048254,0.000000,0.600000,0.600000,13.842367,4.467633,16.790862,12.845206,4.376644,16.436387,8.418766,1016.475814,143.275154,143.275246,143.274788,143.274925
3355443,434.046432,1795.233906,0.000000,0.400000,0.800000,14.986854,7.989419,19.193092,13.870921,5.125117,16.926910,12.451639,839.192830,268.589134,268.589195,153.035133,324.235008
5033164,1822.063314,2756.540195,0.000000,0.600000,0.600000,15.951467,7.597644,18.663317,15.305304,7.448981,18.162635,8.441493,1711.918432,286.522820,370.287521,286.522820,365.020477
6710886,473.207155,2298.030441,0.000000,0.400000,0.800000,16.997335,10.494194,21.709894,15.253710,7.994981,18.386460,12.377390,906.499438,537.350670,537.350807,306.150467,648.550461
10000000,1772.655683,3474.784927,0.000000,0.596046,0.596046,19.014952,11.129773,21.612558,17.273000,10.685333,21.759154,8.855506,1586.872139,572.563133,572.563225,572.563133,572.563225
