element_num,avg_construct_time_with_reserve_ns,avg_construct_time_without_reserve_ns,avg_erase_insert_ns,no_rehash_load_factor,with_rehash_load_factor,avg_hit_default_load_factor_lookup_ns,avg_miss_default_load_factor_lookup_ns,avg_50%_hit_default_load_factor_lookup_ns,avg_hit_large_max_load_factor_lookup_ns,avg_miss_large_max_load_factor_lookup_ns,avg_50%_hit_large_max_load_factor_lookup_ns,avg_iterate_ns,avg_with_final_rehash_construct_ns,final_default_load_factor_size_mb,peak_default_load_factor_size_mb,final_large_load_factor_size_mb,peak_large_load_factor_size_mb
26214,16.677367,39.184965,26.556000,0.799988,0.799988,5.766279,11.312685,12.846700,6.555552,11.622119,12.833462,2.451918,17.796368,0.531258,0.531258,0.531258,0.531258
39321,12.610412,49.002649,19.658125,0.599991,0.599991,5.725383,10.024710,13.421177,5.958569,10.241088,13.339102,5.296231,14.913558,1.062508,1.062508,1.062508,1.062508
52428,17.144280,45.813888,27.939209,0.799988,0.799988,7.454175,12.448310,15.344635,7.474631,12.029473,14.680263,2.623797,19.556452,1.062508,1.062508,1.062508,1.062508
78643,12.875696,46.529888,20.009000,0.599998,0.599998,6.157158,10.284765,13.317954,6.585687,10.219589,13.903990,5.669839,15.531329,2.125008,2.125008,2.125008,2.125008
104857,18.218196,43.278913,28.751875,0.799995,0.799995,8.172252,12.450173,15.844746,7.875837,12.018292,15.994523,2.723675,18.552251,2.125008,2.125008,2.125008,2.125008
157286,13.304144,50.041451,20.529250,0.599998,0.599998,6.676075,10.705517,14.648617,6.586808,10.739858,14.541856,5.586112,14.273006,4.250008,4.250008,4.250008,4.250008
209715,18.147446,43.772369,29.697750,0.799999,0.799999,8.279546,12.941700,16.650769,8.503681,12.791746,16.667885,2.834160,20.423948,4.250008,4.250008,4.250008,4.250008
314572,15.444707,48.915316,25.211542,0.599998,0.599998,7.373656,11.449035,16.211871,7.324221,11.504362,16.024729,5.739149,14.346612,8.500008,8.500008,8.500008,8.500008
419430,19.135627,45.154006,36.011375,0.799999,0.799999,9.158456,13.492871,18.452129,9.090281,13.807227,19.547046,2.889352,19.883697,8.500008,8.500008,8.500008,8.500008
629145,18.456155,53.038891,30.089877,0.599999,0.599999,9.688333,13.912392,19.609079,9.875640,14.006250,19.778406,5.846122,19.898897,17.000008,17.000008,17.000008,17.000008
838860,24.400857,49.431006,45.928527,0.799999,0.799999,11.913152,16.014038,22.624331,12.483664,16.422502,22.194715,2.895640,25.947599,17.000008,17.000008,17.000008,17.000008
1258291,20.717436,56.049485,37.369701,0.600000,0.600000,10.835571,14.081979,20.803935,10.854104,14.050431,20.566085,5.785851,22.391912,34.000008,34.000008,34.000008,34.000008
1677721,28.523937,54.843867,59.274717,0.800000,0.800000,13.168919,17.354446,24.171554,12.864121,16.824254,23.563827,2.890027,29.857459,34.000008,34.000008,34.000008,34.000008
2516582,25.995701,62.117951,46.920577,0.600000,0.600000,13.804604,16.269444,22.661327,13.675775,16.188708,23.481867,5.801826,27.881639,68.000008,68.000008,68.000008,68.000008
3355443,37.777389,65.985034,77.106535,0.800000,0.800000,16.089848,19.230642,26.971152,16.044504,19.227925,27.967279,2.940268,38.728985,68.000008,68.000008,68.000008,68.000008
5033164,29.674090,72.965613,52.236314,0.600000,0.600000,15.405267,17.103958,24.434331,15.353473,17.058371,23.886110,5.778108,31.490124,136.000008,136.000008,136.000008,136.000008
6710886,44.317763,75.965904,88.818696,0.800000,0.800000,17.952789,20.191194,29.914546,17.925973,20.165319,28.181042,2.946754,45.897403,136.000008,136.000008,136.000008,136.000008
10000000,30.961558,84.394971,54.794419,0.596046,0.596046,16.581183,17.401296,24.762998,16.071256,17.474102,24.655377,5.856440,33.392001,272.000008,272.000008,272.000008,272.000008
