element_num,avg_construct_time_with_reserve_ns,avg_construct_time_without_reserve_ns,avg_erase_insert_ns,no_rehash_load_factor,with_rehash_load_factor,avg_hit_default_load_factor_lookup_ns,avg_miss_default_load_factor_lookup_ns,avg_50%_hit_default_load_factor_lookup_ns,avg_hit_large_max_load_factor_lookup_ns,avg_miss_large_max_load_factor_lookup_ns,avg_50%_hit_large_max_load_factor_lookup_ns,avg_iterate_ns,avg_with_final_rehash_construct_ns,final_default_load_factor_size_mb,peak_default_load_factor_size_mb,final_large_load_factor_size_mb,peak_large_load_factor_size_mb
9830,17.604137,29.910546,36.304333,0.600012,0.600012,2.632144,2.693112,4.989092,2.614077,2.658750,5.495725,3.783825,20.047745,0.290619,0.290619,0.290619,0.290619
13107,19.100799,27.871570,46.536958,0.800037,0.800037,3.142902,8.739479,11.693502,3.227898,8.722004,11.269433,3.249548,18.796139,0.340622,0.340622,0.340622,0.340622
19660,18.719278,31.010521,38.491500,0.599994,0.599994,2.883565,3.108760,6.874979,2.872246,3.273394,7.772638,4.296379,19.837928,0.581238,0.581238,0.581238,0.581238
26214,19.852363,28.941806,54.343208,0.800012,0.800012,3.626944,10.468385,12.405123,3.525888,10.538146,12.912633,3.334059,22.919788,0.681244,0.681244,0.681244,0.681244
39321,25.487865,32.782877,60.269750,0.600000,0.600000,3.052313,3.439125,8.950181,3.046573,3.408202,8.643788,4.597267,19.963887,1.162491,1.162491,1.162491,1.162491
52428,20.108396,29.447525,63.615500,0.800000,0.800000,3.913685,10.871298,13.704825,3.896917,10.844083,13.719162,3.435227,19.242790,1.362488,1.362488,1.362488,1.362488
78643,19.867558,32.283723,117.984167,0.600003,0.600003,3.203458,3.477223,9.385083,3.231356,3.467294,9.380621,4.853566,20.550318,2.324997,2.324997,2.324997,2.324997
104857,21.501508,29.918785,101.055375,0.800002,0.800002,3.912808,10.282102,13.556979,3.900806,9.983871,13.644250,3.646115,20.984795,2.724991,2.724991,2.724991,2.724991
157286,21.930151,33.362348,55.173208,0.600001,0.600001,3.619496,4.075021,10.203039,3.970415,4.147906,10.407300,5.035175,27.235418,4.649994,4.649994,4.649994,4.649994
209715,22.849661,31.653010,58.046834,0.800002,0.800002,4.593890,12.045325,14.683402,4.732060,11.966933,15.684535,3.576475,24.889202,5.449997,5.449997,5.449997,5.449997
314572,25.501492,34.613874,84.181667,0.600000,0.600000,5.878452,4.319110,11.027765,5.913375,4.380265,12.117875,5.285567,22.423854,9.299988,9.299988,9.299988,9.299988
419430,35.424366,36.164027,116.707166,0.800001,0.800001,7.941252,12.367942,17.180156,8.074488,12.405129,16.501508,3.498111,28.827616,10.899994,10.899994,10.899994,10.899994
629145,30.105783,37.439877,93.786773,0.600000,0.600000,11.182148,5.385608,13.181617,11.666792,5.344427,12.717269,4.952834,28.336649,18.599991,18.599991,18.599991,18.599991
838860,29.900848,36.580067,129.790976,0.800000,0.800000,12.431483,13.279881,19.125817,12.767098,12.601269,18.609348,3.512762,30.137346,21.799988,21.799988,21.799988,21.799988
1258291,38.643833,51.525045,173.526202,0.600000,0.600000,16.032896,6.732819,16.190687,15.781187,6.398873,17.028554,5.158607,43.973698,37.199997,37.199997,37.199997,37.199997
1677721,49.700668,48.086797,215.123584,0.800000,0.800000,17.541742,15.808558,21.926842,18.806760,15.293092,23.685181,3.675499,51.433785,43.599991,43.599991,43.599991,43.599991
2516582,66.952584,68.039251,203.217027,0.600000,0.600000,23.213988,8.919806,21.103229,23.054115,9.743219,19.905129,5.224319,66.257671,74.399994,74.399994,74.399994,74.399994
3355443,54.582354,57.087029,234.483985,0.800000,0.800000,23.691887,16.316135,26.413142,23.443833,16.810758,26.378781,3.558805,58.859313,87.199997,87.199997,87.199997,87.199997
5033164,68.335929,73.886116,226.221137,0.600000,0.600000,26.070379,10.267008,22.880446,26.225694,10.280969,22.919552,5.159340,67.292788,148.799988,148.799988,148.799988,148.799988
6710886,69.757443,72.958793,252.770188,0.800000,0.800000,27.522540,18.346777,29.183331,27.713017,18.418869,29.091006,3.967650,69.902535,174.399994,174.399994,174.399994,174.399994
10000000,80.339862,99.390192,315.491610,0.596047,0.596047,29.825573,11.306048,25.732117,30.169617,11.303544,26.156971,5.266865,80.863537,296.587891,296.587891,296.587891,296.587891
