element_num,avg_construct_time_with_reserve_ns,avg_construct_time_without_reserve_ns,avg_erase_insert_ns,no_rehash_load_factor,with_rehash_load_factor,avg_hit_default_load_factor_lookup_ns,avg_miss_default_load_factor_lookup_ns,avg_50%_hit_default_load_factor_lookup_ns,avg_hit_large_max_load_factor_lookup_ns,avg_miss_large_max_load_factor_lookup_ns,avg_50%_hit_large_max_load_factor_lookup_ns,avg_iterate_ns,avg_with_final_rehash_construct_ns,final_default_load_factor_size_mb,peak_default_load_factor_size_mb,final_large_load_factor_size_mb,peak_large_load_factor_size_mb
419430,145.844691,1174.373157,0.000000,0.400000,0.799999,6.083733,6.409994,13.965444,4.214954,3.946073,12.773610,14.033509,473.404481,32.580902,32.580948,18.642014,39.541763
629145,803.492615,1388.152506,0.000000,0.599999,0.599999,6.354571,6.495046,14.135283,6.245575,6.312367,14.132758,9.324218,892.598730,34.832008,45.287758,34.831284,45.066734
838860,197.061173,1396.535377,0.000000,0.400000,0.799999,7.741860,7.852008,14.854217,6.188221,6.235617,14.089337,14.961873,503.103286,65.156960,65.157005,37.283638,79.083382
1258291,985.840848,1399.879810,0.000000,0.600000,0.600000,7.935094,7.757437,15.215952,7.746992,8.152017,14.954058,9.378931,180.947534,69.650879,90.196014,69.655853,69.655869
1677721,266.438694,1638.617630,0.000000,0.400000,0.800000,11.698456,11.497585,18.597283,7.786235,8.171404,15.457681,14.157565,676.620083,130.311028,130.311119,74.576279,158.176025
2516582,580.234198,1923.078132,0.000000,0.600000,0.600000,11.928750,11.586233,18.491754,11.714567,11.567233,18.518654,9.372596,492.274028,139.306999,139.307121,139.306267,139.306274
3355443,382.682816,1985.821917,0.000000,0.400000,0.800000,14.044885,13.885746,20.903150,11.739265,11.486498,18.379281,14.139537,715.986914,260.610184,260.610275,149.120621,316.320374
5033164,1295.294579,2237.808096,0.000000,0.600000,0.600000,13.772585,13.658360,20.846681,13.933679,14.087896,20.383225,9.323989,256.997195,278.626869,359.090981,278.595184,278.595200
6710886,567.801259,2039.869655,0.000000,0.400000,0.800000,15.475473,15.381256,22.009779,14.089260,13.987896,20.688283,14.219239,999.620053,521.228249,521.228264,298.273674,632.673546
10000000,1336.729496,2320.238360,0.000000,0.596046,0.596046,15.332598,15.278571,21.973946,15.387625,15.275369,21.985735,9.490629,874.288836,556.492065,649.743835,556.494987,556.495018
