element_num,avg_construct_time_with_reserve_ns,avg_construct_time_without_reserve_ns,avg_erase_insert_ns,no_rehash_load_factor,with_rehash_load_factor,avg_hit_default_load_factor_lookup_ns,avg_miss_default_load_factor_lookup_ns,avg_50%_hit_default_load_factor_lookup_ns,avg_hit_large_max_load_factor_lookup_ns,avg_miss_large_max_load_factor_lookup_ns,avg_50%_hit_large_max_load_factor_lookup_ns,avg_iterate_ns,avg_with_final_rehash_construct_ns,final_default_load_factor_size_mb,peak_default_load_factor_size_mb,final_large_load_factor_size_mb,peak_large_load_factor_size_mb
52428,45.612275,71.423301,60.303913,0.985470,0.985470,23.125718,30.993760,37.187385,22.845164,31.069166,37.183764,5.254574,45.807444,2.005867,2.005867,2.005867,2.005867
78643,46.407849,67.833193,61.978829,0.998274,0.998274,23.514454,31.584556,37.888486,23.209490,31.671326,37.890783,5.421146,46.765497,3.001030,3.001030,3.001030,3.001030
104857,46.962597,75.321085,67.916439,0.971825,0.971825,23.436601,31.442009,37.752199,23.635588,31.038097,37.759465,5.427040,47.401680,4.023170,4.023170,4.023170,4.023170
157286,49.791194,72.495931,89.269276,0.983831,0.983831,28.588805,35.826360,42.567817,28.285332,35.248049,42.584156,5.702898,50.482963,6.019707,6.019707,6.019707,6.019707
209715,54.162265,94.311709,116.382582,0.957730,0.957730,36.658614,42.807553,52.429024,37.390577,43.777175,52.425120,6.740408,55.190269,8.070610,8.070610,8.070610,8.070610
314572,66.348948,98.430076,160.461942,0.969396,0.969396,52.718205,60.341847,71.991182,52.676929,60.555295,71.987746,10.416660,67.050945,12.075737,12.075737,12.075737,12.075737
419430,76.832136,151.870725,184.211377,0.943627,0.943627,61.558963,71.196077,84.223075,61.650389,71.052234,84.175862,14.748413,77.687679,16.191154,16.191154,16.191154,16.191154
629145,96.508058,156.752063,213.055149,0.955054,0.955054,71.419631,84.612660,98.906203,71.657155,84.609669,98.879005,21.953193,97.488709,24.225868,24.225868,24.225868,24.225868
838860,109.896529,225.774387,229.045540,0.929502,0.929502,75.976113,89.319468,104.704556,75.878714,89.732111,104.773966,24.769769,110.759089,32.485374,32.485374,32.485374,32.485374
1258291,129.861891,218.886550,248.303923,0.940688,0.940688,81.379818,96.128401,113.205120,81.219716,96.855477,113.160107,28.457756,130.252197,48.605293,48.605293,48.605293,48.605293
1677721,143.748358,337.347738,261.187153,0.990473,0.990473,85.937383,105.427591,122.102845,85.952260,106.085920,122.141351,31.421639,144.497966,64.123100,64.123100,64.123100,64.123100
2516582,156.212913,269.345341,270.652715,0.926492,0.926492,86.720102,102.822844,120.967907,86.700748,103.464792,121.039372,31.798970,154.106399,97.523323,97.523323,97.523323,97.523323
3355443,163.879422,395.305747,279.906918,0.975518,0.975518,90.166481,110.205413,128.272611,90.106444,110.388018,128.283380,34.201993,163.833672,128.642448,128.642448,128.642448,128.642448
5033164,172.754999,306.551288,287.961383,0.987232,0.987232,92.539769,114.518812,132.715779,92.653755,114.120814,132.684235,35.824984,172.929137,192.496605,192.496605,192.496605,192.496605
6710886,174.907820,436.112326,291.126363,0.960808,0.960808,92.564088,112.835076,131.450773,92.542772,112.588033,131.497956,35.784389,175.373644,258.088478,258.088478,258.088478,258.088478
10000000,182.980309,333.340937,306.627619,0.965930,0.965930,93.815587,113.919824,133.681077,93.799037,113.647702,133.758371,36.693497,180.330376,384.160744,384.160744,384.160744,384.160744
