element_num,avg_construct_time_with_reserve_ns,avg_construct_time_without_reserve_ns,avg_erase_insert_ns,no_rehash_load_factor,with_rehash_load_factor,avg_hit_default_load_factor_lookup_ns,avg_miss_default_load_factor_lookup_ns,avg_50%_hit_default_load_factor_lookup_ns,avg_hit_large_max_load_factor_lookup_ns,avg_miss_large_max_load_factor_lookup_ns,avg_50%_hit_large_max_load_factor_lookup_ns,avg_iterate_ns,avg_with_final_rehash_construct_ns,final_default_load_factor_size_mb,peak_default_load_factor_size_mb,final_large_load_factor_size_mb,peak_large_load_factor_size_mb
13107,8.807698,17.266677,16.013601,0.800037,0.800037,4.716548,9.531607,10.694780,4.752500,9.095513,10.661378,1.762484,9.257521,0.265625,0.265625,0.265625,0.265625
19660,9.951840,18.824958,18.000531,0.599994,0.599994,4.984019,4.306620,8.670414,4.882891,4.280233,8.657368,3.226552,9.946558,0.531250,0.531250,0.531250,0.531250
26214,10.193809,17.236725,15.451763,0.800012,0.800012,5.229634,8.726774,11.521829,5.185166,8.601699,11.527270,1.863469,10.213868,0.531250,0.531250,0.531250,0.531250
39321,11.064508,19.465625,19.085841,0.600000,0.600000,5.293818,4.595900,9.636478,5.337046,4.570495,9.643035,3.400734,10.921119,1.062500,1.062500,1.062500,1.062500
52428,11.181401,17.625372,16.487965,0.800000,0.800000,5.775019,9.176293,12.307571,5.796978,9.104646,12.300248,1.971915,11.055435,1.062500,1.062500,1.062500,1.062500
78643,21.403244,35.016577,22.493620,0.600003,0.600003,27.153541,8.167640,21.496198,27.081410,7.999039,21.493926,1.583756,21.158883,2.125000,2.125000,2.125000,2.125000
104857,26.265415,36.419997,21.945510,0.800002,0.800002,32.785989,18.573797,28.790748,32.456899,18.073008,28.791052,1.304416,26.207711,2.125000,2.125000,2.125000,2.125000
157286,18.556947,33.968122,27.002451,0.600001,0.600001,19.832826,6.397961,18.328203,19.879455,6.431003,18.348641,2.033777,18.491508,4.250000,4.250000,4.250000,4.250000
209715,21.367154,32.845912,37.170108,0.800002,0.800002,23.375361,15.617422,24.316283,23.360567,15.669675,24.323543,1.398117,21.489323,4.250000,4.250000,4.250000,4.250000
314572,21.532235,38.316061,41.561170,0.600000,0.600000,22.354718,7.051826,20.345624,22.652075,7.082989,20.365429,2.028713,21.842555,8.500000,8.500000,8.500000,8.500000
419430,24.390286,38.089640,67.756039,0.800001,0.800001,27.128790,17.429998,27.243874,26.996856,17.332482,27.441425,1.399251,24.498076,8.500000,8.500000,8.500000,8.500000
629145,28.810128,50.792386,63.990575,0.600000,0.600000,32.482675,8.138254,27.419687,32.413536,8.186512,27.450119,2.031467,28.621316,17.000000,17.000000,17.000000,17.000000
838860,34.982397,50.168773,91.508532,0.800000,0.800000,38.944216,18.321948,35.392354,38.954081,18.433060,35.400868,1.394333,33.074782,17.000000,17.000000,17.000000,17.000000
1258291,37.832280,57.064840,81.566342,0.600000,0.600000,28.288843,9.753165,25.871754,28.300522,9.758490,25.871408,2.850262,37.965848,34.000000,34.000000,34.000000,34.000000
1677721,40.160945,52.654943,109.116789,0.800000,0.800000,32.314709,16.906886,31.899335,32.340208,16.947406,31.905129,1.683324,40.185215,34.000000,34.000000,34.000000,34.000000
2516582,46.581049,59.969546,100.196042,0.600000,0.600000,31.926406,10.726163,27.939817,31.816158,10.644997,27.902902,2.833754,46.567223,68.000000,68.000000,68.000000,68.000000
3355443,49.350280,58.242720,134.764465,0.800000,0.800000,36.160615,18.243871,34.144576,36.262848,18.240244,34.163904,1.657533,49.154407,68.000000,68.000000,68.000000,68.000000
5033164,56.191687,55.864441,132.043774,0.600000,0.600000,33.093233,13.715955,27.925325,32.514776,13.280553,27.887026,3.497417,56.019739,136.000000,136.000000,136.000000,136.000000
6710886,55.164392,55.071599,159.610106,0.800000,0.800000,33.098785,18.901733,31.036478,33.048746,18.669133,31.081639,2.031919,55.216860,136.000000,136.000000,136.000000,136.000000
10000000,80.395132,72.607787,157.001359,0.596047,0.596047,36.769261,19.434206,32.548003,36.700073,19.424552,32.557136,3.544236,80.275701,272.000000,272.000000,272.000000,272.000000
