element_num,avg_construct_time_with_reserve_ns,avg_construct_time_without_reserve_ns,avg_erase_insert_ns,no_rehash_load_factor,with_rehash_load_factor,avg_hit_default_load_factor_lookup_ns,avg_miss_default_load_factor_lookup_ns,avg_50%_hit_default_load_factor_lookup_ns,avg_hit_large_max_load_factor_lookup_ns,avg_miss_large_max_load_factor_lookup_ns,avg_50%_hit_large_max_load_factor_lookup_ns,avg_iterate_ns,avg_with_final_rehash_construct_ns,final_default_load_factor_size_mb,peak_default_load_factor_size_mb,final_large_load_factor_size_mb,peak_large_load_factor_size_mb
4915,67.955985,251.694066,228.513067,0.599976,0.599976,3.927177,3.659285,8.078412,3.923859,3.700515,8.119132,6.980348,62.711360,0.306602,0.306618,0.306435,0.306450
6553,49.405921,314.613256,72.607484,0.399963,0.799927,4.202557,4.159186,9.370447,4.032559,3.854071,8.966839,11.154061,200.515998,0.576790,0.576797,0.324600,0.676636
9830,70.130129,272.277772,221.852308,0.599976,0.599976,4.257826,4.088012,9.898005,4.291978,4.134790,9.905506,7.798495,66.606239,0.609756,0.609818,0.609619,0.609627
13107,61.545510,329.129117,101.355418,0.399994,0.799988,4.490025,4.445010,10.994164,4.221292,4.049048,10.237693,11.518894,220.808194,1.021057,1.242653,0.646408,1.315155
19660,416.363149,955.053950,0.000000,0.599976,0.599976,4.520638,4.399019,11.471752,4.464329,4.392430,11.505767,8.072712,511.350526,1.090637,1.420799,1.091293,1.416222
26214,84.544334,718.271350,0.000000,0.399994,0.799988,4.783663,4.704968,12.109319,4.482241,4.379906,11.652382,11.911885,264.774624,2.038116,2.038208,1.169617,2.475739
39321,461.583302,1092.260611,0.000000,0.599991,0.599991,4.820311,4.679553,12.260371,4.833180,4.714928,12.242336,8.035570,621.043929,2.181000,2.801270,2.179413,2.840378
52428,61.161158,914.891766,0.000000,0.399994,0.799988,5.271623,5.110540,12.678601,4.873258,4.690475,12.291980,11.843077,277.917004,4.074295,4.074341,2.332687,4.945053
78643,991.359920,1290.590158,0.000000,0.599998,0.599998,5.224536,5.111223,12.710498,5.183552,5.182869,12.702040,8.122771,936.570583,4.356743,5.675690,4.355141,5.612083
104857,107.106310,1374.711445,0.000000,0.399998,0.799995,5.712163,5.595600,13.132502,5.234390,5.104637,12.714136,11.638671,302.895044,8.147583,8.147621,4.659843,9.884651
157286,967.905987,1699.964339,0.000000,0.599998,0.599998,5.786650,5.667617,13.146973,5.817107,5.628816,13.153618,8.025091,933.851472,8.703964,11.287117,8.710464,11.314705
209715,189.616923,1422.014865,0.000000,0.400000,0.799999,8.603586,8.034178,15.116562,5.810406,5.707791,13.201546,11.743570,417.112858,16.293503,16.293579,9.322189,19.772064
314572,1039.171389,1978.872784,0.000000,0.599998,0.599998,9.918413,9.152695,15.892273,9.999762,9.143852,16.050663,8.162388,1028.862829,17.418808,22.557083,17.414696,22.131699
419430,316.282274,1681.832628,0.000000,0.400000,0.799999,18.733722,17.958094,24.288103,10.392483,9.756236,16.324161,12.558430,650.227325,32.576897,32.576927,18.646118,39.545990
629145,1279.753814,2075.206667,0.000000,0.599999,0.599999,18.901371,18.125916,24.505051,18.835287,18.145075,24.505345,8.449227,1560.814977,34.828751,45.260941,34.828720,45.134056
838860,440.668259,2225.904823,0.000000,0.400000,0.799999,21.747234,21.441366,28.318705,18.946920,18.221517,24.567904,12.475823,1035.036761,65.156906,65.156982,37.284225,79.084091
1258291,1773.122543,2916.120018,0.000000,0.600000,0.600000,21.795551,21.420802,28.315493,21.766394,21.443091,28.304600,8.534260,1661.797954,69.650398,89.827232,69.656883,69.656975
1677721,548.099567,2498.527405,0.000000,0.400000,0.800000,23.264137,23.130990,30.259064,21.720743,21.520884,28.291733,12.517979,1460.957463,130.316742,152.914963,74.562607,158.162476
2516582,1800.733162,4195.618167,0.000000,0.600000,0.600000,23.605937,23.419461,30.799669,23.535143,23.913651,30.306790,8.551966,1875.327881,139.296417,180.435730,139.292694,139.292847
3355443,621.315467,3324.707688,0.000000,0.400000,0.800000,25.414960,25.624796,32.666993,23.534942,23.378391,30.464012,12.665181,1434.249433,260.619698,260.619789,149.137733,316.337608
5033164,2649.582919,4890.830753,0.000000,0.600000,0.600000,25.630960,25.535061,32.497411,25.783146,25.588253,32.402697,8.515289,3755.731457,278.609573,278.609756,278.610382,362.532959
6710886,665.130111,4129.506609,0.000000,0.400000,0.800000,33.004456,32.918569,39.103555,25.631372,25.614160,32.594808,12.578687,1622.790274,521.224953,521.225037,298.283043,632.682915
10000000,3369.494875,5932.746171,0.000000,0.596046,0.596046,33.299012,33.247143,38.724141,32.621356,32.539771,38.797617,8.715343,3328.263058,556.480293,556.480385,556.490532,724.036278
