element_num,avg_construct_time_with_reserve_ns,avg_construct_time_without_reserve_ns,avg_erase_insert_ns,no_rehash_load_factor,with_rehash_load_factor,avg_hit_default_load_factor_lookup_ns,avg_miss_default_load_factor_lookup_ns,avg_50%_hit_default_load_factor_lookup_ns,avg_hit_large_max_load_factor_lookup_ns,avg_miss_large_max_load_factor_lookup_ns,avg_50%_hit_large_max_load_factor_lookup_ns,avg_iterate_ns,avg_with_final_rehash_construct_ns,final_default_load_factor_size_mb,peak_default_load_factor_size_mb,final_large_load_factor_size_mb,peak_large_load_factor_size_mb
39321,919.721650,912.950752,0.000000,0.599991,0.599991,5.609292,3.867070,10.634078,5.674746,3.897180,10.766501,7.359224,789.918678,2.239815,2.890732,2.241104,2.890831
52428,88.036819,975.798177,0.000000,0.399994,0.799988,6.334382,4.365781,11.671952,5.670841,3.694053,10.893966,10.451400,265.570796,4.196091,4.196136,2.391716,5.066582
78643,516.333571,1183.354299,0.000000,0.599998,0.599998,6.236166,4.383214,11.675167,6.255353,4.406735,11.659342,7.294926,706.211008,4.476532,5.767136,4.477661,5.621986
104857,75.009600,1006.832394,0.000000,0.399998,0.799995,6.901321,5.165874,12.780191,6.249619,4.335787,11.688638,10.355290,344.964609,8.394112,8.394119,4.784538,10.134407
157286,857.616224,1107.622791,0.000000,0.599998,0.599998,6.902929,5.162252,12.832316,6.992643,5.152180,12.783549,7.267988,955.738481,8.957802,11.564751,8.957787,11.564735
209715,172.278683,1032.727707,0.000000,0.400000,0.799999,11.444947,5.921401,14.919070,7.069971,5.219870,12.921452,10.445784,363.039187,16.790802,16.790863,9.566116,20.265930
314572,885.115508,1559.999332,0.000000,0.599998,0.599998,12.583347,5.949484,15.632938,12.277101,5.947074,15.530725,7.373901,873.428608,17.912971,18.003654,17.906227,17.906319
419430,449.965351,1482.008852,0.000000,0.400000,0.799999,22.168132,6.431197,21.409812,13.364502,5.995851,16.329956,10.536558,749.378750,33.576637,37.227867,19.137604,40.537476
629145,1318.336331,1810.280316,0.000000,0.599999,0.599999,22.229123,6.923955,21.559292,22.246258,7.005206,21.569808,7.372487,1100.345679,35.825356,41.197861,35.830627,46.222404
838860,569.618227,2007.735008,0.000000,0.400000,0.799999,25.065752,8.113558,24.054208,22.196551,7.712543,21.694505,10.430537,1154.944683,67.156761,74.011803,38.281738,81.081604
1258291,1310.446736,2098.558063,0.000000,0.600000,0.600000,25.031843,8.758182,24.067627,25.093917,8.786539,24.099888,7.237580,1252.181848,71.649117,92.526016,71.649101,92.246727
1677721,497.361083,2786.305565,0.000000,0.400000,0.800000,27.514966,9.722686,26.826312,25.103657,9.109698,24.143823,10.530578,1321.860437,134.301338,134.301430,76.566452,162.166321
2516582,2386.262972,3972.712048,0.000000,0.600000,0.600000,27.496597,9.986560,26.948290,27.556378,10.009206,26.862578,7.263824,2020.318378,143.310059,143.310204,143.295815,185.510910
3355443,1092.378612,3161.489614,0.000000,0.400000,0.800000,34.055838,17.779167,35.946669,27.501202,10.090487,26.868625,10.522282,1879.626475,268.614975,291.242729,153.128563,324.328438
5033164,2844.744532,3897.101413,0.000000,0.600000,0.600000,33.971384,17.942970,35.936118,34.082764,18.112823,35.950648,7.229226,2993.555553,286.610703,368.402138,286.610718,369.079742
6710886,684.621014,3736.691359,0.000000,0.400000,0.800000,39.603583,28.305931,43.533224,34.002812,18.252863,35.996710,10.514990,2422.522084,537.216423,537.216515,306.271225,648.671097
10000000,2794.926003,4235.018487,0.000000,0.596046,0.596046,39.642832,28.512362,43.646067,39.657839,28.573549,43.659383,7.381103,2553.113196,572.487633,708.660530,572.490471,572.490555
