element_num,avg_construct_time_with_reserve_ns,avg_construct_time_without_reserve_ns,avg_erase_insert_ns,no_rehash_load_factor,with_rehash_load_factor,avg_hit_default_load_factor_lookup_ns,avg_miss_default_load_factor_lookup_ns,avg_50%_hit_default_load_factor_lookup_ns,avg_hit_large_max_load_factor_lookup_ns,avg_miss_large_max_load_factor_lookup_ns,avg_50%_hit_large_max_load_factor_lookup_ns,avg_iterate_ns,avg_with_final_rehash_construct_ns,final_default_load_factor_size_mb,peak_default_load_factor_size_mb,final_large_load_factor_size_mb,peak_large_load_factor_size_mb
4915,7.460563,17.622245,14.663323,0.600049,0.600049,3.702510,3.577395,6.381928,3.821162,3.668862,6.445547,2.329866,7.838318,0.132812,0.132812,0.132812,0.132812
6553,8.123760,15.640495,14.269595,0.800024,0.800024,4.009418,5.380072,7.469805,4.008572,5.380554,7.501708,1.502149,8.183733,0.132812,0.132812,0.132812,0.132812
9830,8.660224,18.397016,16.431348,0.600012,0.600012,4.196208,3.729543,7.493621,4.197163,3.750811,7.489147,2.809671,9.086911,0.265625,0.265625,0.265625,0.265625
13107,8.669337,16.146754,16.221108,0.800037,0.800037,4.470463,6.643432,9.536592,4.448817,6.376967,9.517255,1.650266,9.361563,0.265625,0.265625,0.265625,0.265625
19660,9.999924,19.026399,18.057031,0.599994,0.599994,4.720906,4.043312,8.760230,4.628755,4.078727,8.688690,3.100103,10.295202,0.531250,0.531250,0.531250,0.531250
26214,10.000642,16.812848,15.229242,0.800012,0.800012,4.970774,7.349764,10.982375,4.957250,7.661135,10.981319,1.775118,10.484423,0.531250,0.531250,0.531250,0.531250
39321,11.038902,19.588091,19.037304,0.600000,0.600000,5.149157,4.257476,9.691938,5.269760,4.343627,9.713705,3.443045,11.322669,1.062500,1.062500,1.062500,1.062500
52428,11.097988,17.562298,16.461633,0.800000,0.800000,5.492296,7.927806,11.723063,5.608189,7.976796,11.743474,1.916878,11.504902,1.062500,1.062500,1.062500,1.062500
78643,11.914542,19.805164,19.968409,0.600003,0.600003,5.691454,4.447723,10.216344,5.674453,4.416067,10.188737,3.481520,12.525306,2.125000,2.125000,2.125000,2.125000
104857,12.091976,17.976403,19.689825,0.800002,0.800002,5.965536,7.624679,11.863957,6.000184,7.698807,11.861780,1.980254,12.124989,2.125000,2.125000,2.125000,2.125000
157286,12.713734,21.409305,23.519659,0.600001,0.600001,6.195530,4.868079,10.895189,6.214773,4.872675,10.915861,3.538677,12.904257,4.250000,4.250000,4.250000,4.250000
209715,13.230818,19.648712,35.337349,0.800002,0.800002,6.672217,9.194851,13.184022,6.700375,9.309270,13.221774,1.995039,13.747945,4.250000,4.250000,4.250000,4.250000
314572,14.751512,24.636405,38.463828,0.600000,0.600000,9.876375,5.514070,12.494983,9.986752,5.466690,12.489356,3.484111,15.208275,8.500000,8.500000,8.500000,8.500000
419430,15.248850,23.239132,64.976001,0.800001,0.800001,11.028176,10.146372,15.310181,10.933067,10.082728,15.281027,2.007206,15.615503,8.500000,8.500000,8.500000,8.500000
629145,17.188288,37.176383,64.626835,0.600000,0.600000,18.989221,7.081484,18.560185,18.991141,7.105270,18.574506,3.475322,17.427095,17.000000,17.000000,17.000000,17.000000
838860,19.447363,33.272366,88.670648,0.800000,0.800000,19.456024,12.348997,21.195933,19.518230,12.417986,21.183089,2.002498,18.063480,17.000000,17.000000,17.000000,17.000000
1258291,27.445555,42.320252,83.642192,0.600000,0.600000,22.152988,9.568325,20.840507,22.136871,9.549103,20.852365,3.565999,28.079125,34.000000,34.000000,34.000000,34.000000
1677721,26.606223,35.875932,108.321678,0.800000,0.800000,22.632059,14.831134,23.597095,22.673794,14.875333,23.626940,2.028975,27.096047,34.000000,34.000000,34.000000,34.000000
2516582,33.612918,46.325651,102.520226,0.600000,0.600000,24.775532,10.608918,22.291494,24.807589,10.599494,22.271788,3.564405,33.958105,68.000000,68.000000,68.000000,68.000000
3355443,32.711823,41.184129,133.957929,0.800000,0.800000,25.349920,16.181396,25.263384,25.418118,16.256988,25.386641,2.044852,33.188455,68.000000,68.000000,68.000000,68.000000
5033164,55.918262,56.001339,131.138406,0.600000,0.600000,32.870349,12.611090,27.648296,32.826325,12.861026,27.550404,3.517685,56.285725,136.000000,136.000000,136.000000,136.000000
6710886,54.889574,54.885644,159.183273,0.800000,0.800000,33.244974,18.639250,30.418897,32.735314,18.350384,30.300082,2.032130,55.220440,136.000000,136.000000,136.000000,136.000000
10000000,80.658385,72.516162,155.973950,0.596047,0.596047,36.539730,19.131457,31.855121,36.430309,19.087646,31.832030,3.608516,80.846617,272.000000,272.000000,272.000000,272.000000
