element_num,avg_construct_time_with_reserve_ns,avg_construct_time_without_reserve_ns,avg_erase_insert_ns,no_rehash_load_factor,with_rehash_load_factor,avg_hit_default_load_factor_lookup_ns,avg_miss_default_load_factor_lookup_ns,avg_50%_hit_default_load_factor_lookup_ns,avg_hit_large_max_load_factor_lookup_ns,avg_miss_large_max_load_factor_lookup_ns,avg_50%_hit_large_max_load_factor_lookup_ns,avg_iterate_ns,avg_with_final_rehash_construct_ns,final_default_load_factor_size_mb,peak_default_load_factor_size_mb,final_large_load_factor_size_mb,peak_large_load_factor_size_mb
52428,24.465829,32.371767,29.869766,0.800000,0.800000,7.753974,8.287112,12.229277,7.789180,8.141809,12.255246,1.901586,23.433986,1.362495,1.362495,1.362495,1.362495
78643,25.997395,36.095105,33.375138,0.600003,0.600003,7.963354,4.758763,10.510815,7.958252,4.790277,10.521564,3.513831,24.371777,2.325005,2.325005,2.325005,2.325005
104857,27.247915,34.109575,36.193354,0.800002,0.800002,8.264400,7.812582,12.269860,8.255237,7.648420,12.271502,1.988572,24.857902,2.724998,2.724998,2.724998,2.724998
157286,28.816631,38.865513,44.063746,0.600001,0.600001,11.250073,5.386175,11.843469,10.601498,5.408002,11.833011,3.436610,27.280025,4.650002,4.650002,4.650002,4.650002
209715,31.022128,37.843616,66.401108,0.800002,0.800002,14.203988,9.195874,15.664317,13.862301,9.003582,15.254608,1.977641,28.442048,5.450005,5.450005,5.450005,5.450005
314572,31.785981,48.334114,79.446656,0.600000,0.600000,23.797624,6.325374,21.512059,23.686728,6.366262,21.523524,3.465314,29.867731,9.299995,9.299995,9.299995,9.299995
419430,33.301078,45.835881,118.846289,0.800001,0.800001,26.035485,11.338598,25.909642,26.192635,11.482716,25.906293,1.986021,31.734118,10.900002,10.900002,10.900002,10.900002
629145,34.453855,74.051986,109.802320,0.600000,0.600000,33.311577,9.701431,29.758299,33.157216,9.495959,29.719347,3.459566,32.760487,18.599998,18.599998,18.599998,18.599998
838860,36.566981,66.205688,158.579642,0.800000,0.800000,34.620711,18.542514,33.219812,34.567012,18.569962,33.237036,1.981336,34.837155,21.799995,21.799995,21.799995,21.799995
1258291,37.656791,108.200249,132.655669,0.600000,0.600000,38.461175,13.195916,34.042568,38.442361,13.170765,34.054123,3.521784,35.849838,37.200005,37.200005,37.200005,37.200005
1677721,40.719742,95.130407,189.040253,0.800000,0.800000,39.702414,21.646168,37.541356,39.805535,21.683990,37.573216,1.995493,38.115737,43.599998,43.599998,43.599998,43.599998
2516582,43.930151,133.860539,156.132667,0.600000,0.600000,45.398832,15.513500,37.239892,45.107223,15.462272,37.300091,3.528353,46.962389,74.400002,74.400002,74.400002,74.400002
3355443,47.081890,114.424887,224.578151,0.800000,0.800000,47.684090,23.589122,41.038141,46.315918,23.577140,41.621953,1.996267,49.058428,87.200005,87.200005,87.200005,87.200005
5033164,68.332304,165.820402,186.553979,0.600000,0.600000,51.828663,18.878346,43.640520,51.939643,18.979881,43.692491,3.515048,71.220028,148.799995,148.799995,148.799995,148.799995
6710886,72.699280,144.912324,252.951608,0.800000,0.800000,52.965663,27.362383,47.533851,52.913584,27.335548,47.532823,2.006914,71.270021,174.400002,174.400002,174.400002,174.400002
10000000,92.235888,281.962173,211.562101,0.596047,0.596047,55.571409,25.040039,47.944438,55.807696,25.181859,47.781329,3.548664,92.848173,296.587898,296.587898,296.587898,296.587898
