element_num,avg_construct_time_with_reserve_ns,avg_construct_time_without_reserve_ns,avg_erase_insert_ns,no_rehash_load_factor,with_rehash_load_factor,avg_hit_default_load_factor_lookup_ns,avg_miss_default_load_factor_lookup_ns,avg_50%_hit_default_load_factor_lookup_ns,avg_hit_large_max_load_factor_lookup_ns,avg_miss_large_max_load_factor_lookup_ns,avg_50%_hit_large_max_load_factor_lookup_ns,avg_iterate_ns,avg_with_final_rehash_construct_ns,final_default_load_factor_size_mb,peak_default_load_factor_size_mb,final_large_load_factor_size_mb,peak_large_load_factor_size_mb
157286,18.355281,54.549373,25.796887,0.599998,0.599998,7.527761,9.647024,13.076275,7.464475,9.597867,12.994416,6.762386,19.136020,4.250008,4.250008,4.250008,4.250008
209715,22.616017,49.483774,37.089166,0.799999,0.799999,8.900457,11.258660,14.259703,8.895882,11.234492,14.320414,3.428616,23.431112,4.250008,4.250008,4.250008,4.250008
314572,21.459837,60.573147,44.102495,0.599998,0.599998,10.220473,11.800219,15.261619,10.054314,11.586466,15.215185,6.992265,22.151755,8.500008,8.500008,8.500008,8.500008
419430,25.748153,55.604762,60.747373,0.799999,0.799999,11.563713,13.493936,16.905524,11.576214,13.364759,17.023233,3.531816,26.306270,8.500008,8.500008,8.500008,8.500008
629145,34.783890,72.616421,74.283033,0.599999,0.599999,17.592160,18.264646,23.212792,17.568985,18.169927,23.120715,7.892795,35.378628,17.000008,17.000008,17.000008,17.000008
838860,40.573669,70.512912,96.991145,0.799999,0.799999,19.603502,20.636855,25.462249,19.555051,20.536905,25.574818,4.294768,41.401051,17.000008,17.000008,17.000008,17.000008
1258291,46.494472,87.698584,93.377217,0.600000,0.600000,21.474973,22.208303,27.440231,21.502076,22.192592,27.363089,8.352549,53.296379,34.000008,34.000008,34.000008,34.000008
1677721,55.691159,85.660441,123.817590,0.800000,0.800000,24.106949,24.908717,30.750500,24.165850,24.802562,30.700494,4.807695,60.617098,34.000008,34.000008,34.000008,34.000008
2516582,52.716555,102.592187,105.914573,0.600000,0.600000,23.144466,24.025728,29.064178,23.117349,24.023904,29.141112,8.564524,59.290285,68.000008,68.000008,68.000008,68.000008
3355443,63.437630,97.760407,140.534761,0.800000,0.800000,25.903625,26.737162,32.711493,25.970331,26.767549,32.782159,5.048170,69.670696,68.000008,68.000008,68.000008,68.000008
5033164,53.240909,110.044629,111.906429,0.600000,0.600000,22.970451,25.114498,28.664273,22.942479,25.117239,28.806942,8.964550,59.676796,136.000008,136.000008,136.000008,136.000008
6710886,63.540811,106.444982,148.431179,0.800000,0.800000,25.268767,27.329506,31.697972,25.273072,27.349572,31.594106,5.182728,68.396879,136.000008,136.000008,136.000008,136.000008
10000000,58.012665,118.251984,114.980964,0.596046,0.596046,23.799440,25.560271,29.432339,23.827418,25.586140,29.427320,9.016184,65.194453,272.000008,272.000008,272.000008,272.000008
