element_num,avg_construct_time_with_reserve_ns,avg_construct_time_without_reserve_ns,avg_erase_insert_ns,no_rehash_load_factor,with_rehash_load_factor,avg_hit_default_load_factor_lookup_ns,avg_miss_default_load_factor_lookup_ns,avg_50%_hit_default_load_factor_lookup_ns,avg_hit_large_max_load_factor_lookup_ns,avg_miss_large_max_load_factor_lookup_ns,avg_50%_hit_large_max_load_factor_lookup_ns,avg_iterate_ns,avg_with_final_rehash_construct_ns,final_default_load_factor_size_mb,peak_default_load_factor_size_mb,final_large_load_factor_size_mb,peak_large_load_factor_size_mb
4915,38.646694,55.685419,42.479178,0.966188,0.966188,14.893082,22.734915,25.101706,14.765835,22.534810,25.044287,2.390308,38.110546,0.151306,0.151306,0.151306,0.151306
6553,39.042067,58.330968,45.746393,0.943013,0.943013,15.486743,23.402665,26.685254,15.382919,23.290484,26.699257,2.694098,38.688641,0.203003,0.203003,0.203003,0.203003
9830,40.429620,54.193845,50.767318,0.956877,0.956877,18.086492,26.075392,30.791365,18.050873,25.924700,30.766491,3.019207,39.943676,0.303368,0.303368,0.303368,0.303368
13107,41.125760,60.921518,53.562978,0.934013,0.934013,18.945329,27.186458,32.234721,18.967048,27.245766,32.164451,3.304147,40.864220,0.407059,0.407059,0.407059,0.407059
19660,43.059079,59.439819,56.676567,0.947333,0.947333,20.834594,29.307944,34.852580,20.716095,29.488257,34.860293,3.824846,42.836673,0.608315,0.608315,0.608315,0.608315
26214,44.714561,66.948959,58.613594,0.997982,0.997982,22.059637,31.095080,36.844617,21.910613,31.225790,36.844748,4.177798,44.463811,0.800392,0.800392,0.800392,0.800392
39321,45.066029,64.421217,59.532582,0.935257,0.935257,21.767710,30.526822,36.599959,21.709173,30.648974,36.536498,4.413282,44.483160,1.220749,1.220749,1.220749,1.220749
52428,46.264471,72.195808,61.535187,0.985470,0.985470,22.435839,31.825437,37.786371,22.542338,31.854567,37.779492,4.670522,45.847651,1.605873,1.605873,1.605873,1.605873
78643,47.328272,68.041417,62.904602,0.998274,0.998274,23.229729,33.042145,38.952132,23.141259,32.962286,38.934917,4.908513,47.043030,2.401031,2.401031,2.401031,2.401031
104857,47.373684,75.287334,63.962364,0.971825,0.971825,22.820548,32.381206,38.557496,22.827523,32.428892,38.516391,4.964767,47.238916,3.223175,3.223175,3.223175,3.223175
157286,48.686401,70.598350,75.939156,0.983831,0.983831,24.184024,33.302378,39.470350,23.652536,33.158943,39.476483,5.100394,48.546624,4.819710,4.819710,4.819710,4.819710
209715,49.905794,84.563840,91.607369,0.957730,0.957730,26.727094,35.428915,43.032402,26.931071,36.432967,43.047669,5.128878,50.168553,6.470612,6.470612,6.470612,6.470612
314572,57.361841,83.158367,136.184485,0.969396,0.969396,40.062926,49.403964,58.921795,40.384646,49.294329,58.936524,6.142108,57.518491,9.675743,9.675743,9.675743,9.675743
419430,65.790938,124.103132,170.026001,0.943627,0.943627,51.763543,62.075815,74.581023,51.729710,61.893060,74.846158,7.944709,66.137574,12.991158,12.991158,12.991158,12.991158
629145,85.492380,132.610124,211.571983,0.955054,0.955054,65.921286,78.640613,95.850868,65.697663,79.036049,95.807993,13.532177,85.151066,19.425873,19.425873,19.425873,19.425873
838860,99.747119,195.591883,232.588484,0.929502,0.929502,71.919359,87.056006,105.352696,72.296810,86.242763,105.085921,17.678280,100.175150,26.085381,26.085381,26.085381,26.085381
1258291,120.581328,193.907865,260.655768,0.940688,0.940688,79.889754,95.476683,116.919842,79.043617,96.187323,116.874436,22.468534,121.163304,39.005295,39.005295,39.005295,39.005295
1677721,135.549196,302.777788,279.384593,0.990473,0.990473,85.130990,105.011395,127.957907,85.104897,104.259896,128.019152,26.035372,135.829296,51.323105,51.323105,51.323105,51.323105
2516582,147.135309,247.248813,300.375001,0.926492,0.926492,85.227298,105.684425,128.004503,85.635915,105.110918,128.118871,27.480881,147.259573,78.323326,78.323326,78.323326,78.323326
3355443,158.055617,365.537836,314.184481,0.975518,0.975518,90.380494,113.056863,137.879470,90.222462,114.062955,137.872252,30.265457,158.325419,103.042450,103.042450,103.042450,103.042450
5033164,169.899537,288.222922,322.467230,0.987232,0.987232,93.705835,116.260081,143.292976,93.100834,117.342168,143.143324,32.130285,167.589197,154.096611,154.096611,154.096611,154.096611
6710886,170.475369,410.455530,323.499645,0.960808,0.960808,93.045088,116.053512,141.759824,93.721836,116.956269,142.157987,32.402530,170.456165,206.888481,206.888481,206.888481,206.888481
10000000,177.977170,316.925067,328.420048,0.965930,0.965930,94.548732,117.725149,144.838100,94.062425,118.007867,144.862323,33.579815,175.859322,307.866798,307.866798,307.866798,307.866798
