element_num,avg_construct_time_with_reserve_ns,avg_construct_time_without_reserve_ns,avg_erase_insert_ns,no_rehash_load_factor,with_rehash_load_factor,avg_hit_default_load_factor_lookup_ns,avg_miss_default_load_factor_lookup_ns,avg_50%_hit_default_load_factor_lookup_ns,avg_hit_large_max_load_factor_lookup_ns,avg_miss_large_max_load_factor_lookup_ns,avg_50%_hit_large_max_load_factor_lookup_ns,avg_iterate_ns,avg_with_final_rehash_construct_ns,final_default_load_factor_size_mb,peak_default_load_factor_size_mb,final_large_load_factor_size_mb,peak_large_load_factor_size_mb
19660,700.220049,649.891328,0.000000,0.599976,0.599976,5.136160,3.433669,9.054412,5.072670,3.419735,8.976122,7.451407,683.548338,1.120850,1.450676,1.119270,1.430786
26214,82.817146,649.288103,0.000000,0.399994,0.799988,5.685745,3.647278,9.933838,5.117438,3.483437,9.378235,10.125686,252.583391,2.099312,2.099396,1.195824,2.533195
39321,561.293681,994.585154,0.000000,0.599991,0.599991,5.681193,3.851954,10.321601,5.516807,3.698482,10.268594,7.520787,456.934208,2.239906,2.829681,2.239113,2.884773
52428,105.996360,878.862669,0.000000,0.399994,0.799988,6.167805,4.184901,11.254748,5.641106,3.671492,10.342491,10.182620,351.826282,4.197601,4.955322,2.392708,5.067574
78643,233.232386,1089.704740,0.000000,0.599998,0.599998,6.143128,4.127860,11.307178,6.171703,4.204869,11.289606,7.441016,196.028542,4.476479,5.772293,4.479103,4.479286
104857,103.386097,897.760064,0.000000,0.399998,0.799995,6.821682,5.098012,12.330107,6.169057,4.180450,11.262876,10.369315,308.173134,8.392845,8.392929,4.788643,10.138512
157286,666.231542,1203.511166,0.000000,0.599998,0.599998,6.896798,5.116426,12.336048,6.890954,5.134465,12.374917,7.447756,788.140458,8.959007,11.592575,8.959007,11.457336
209715,123.820696,1183.678747,0.000000,0.400000,0.799999,10.945098,5.858181,14.296060,6.963008,5.062860,12.366727,10.158829,463.733227,16.789368,16.789459,9.574120,20.273994
314572,810.072310,1455.305206,0.000000,0.599998,0.599998,12.891746,5.902449,15.416515,12.463524,5.893615,15.296065,7.401572,866.599602,17.911949,22.404266,17.911980,22.646729
419430,409.085216,1551.688936,0.000000,0.400000,0.799999,22.176711,6.352725,21.103743,13.195170,5.949639,16.208001,10.264174,639.182325,33.573395,33.573441,19.138939,40.538811
629145,1263.847993,1968.777919,0.000000,0.599999,0.599999,22.220813,6.868275,21.316849,22.179156,6.933624,21.304573,7.465391,1074.334422,35.825935,45.742485,35.825935,45.742485
838860,538.398937,2109.685623,0.000000,0.400000,0.799999,25.071076,8.075970,23.848541,22.262523,7.652935,21.377083,10.340823,1055.484514,67.147133,72.624985,38.285782,81.085648
1258291,2385.549004,2207.917312,0.000000,0.600000,0.600000,25.094086,8.715791,23.853717,25.009641,8.703999,23.867732,7.370491,1510.712412,71.651993,82.522865,71.651993,82.522865
1677721,860.542476,2049.840153,0.000000,0.400000,0.800000,27.383140,9.662347,26.554446,25.046644,9.054761,23.893172,10.319771,1469.806705,134.306557,160.280006,76.568176,162.168045
2516582,2060.110440,4140.329707,0.000000,0.600000,0.600000,27.407352,9.966843,26.681219,27.387003,9.970337,26.756566,7.416865,1938.931623,143.313034,176.124252,143.303780,143.303955
3355443,832.978151,2770.078042,0.000000,0.400000,0.800000,34.004709,17.563519,35.836894,27.552703,10.130141,26.729076,10.305592,1926.423632,268.600548,317.764343,153.131378,324.331192
5033164,2827.217769,3625.541300,0.000000,0.600000,0.600000,33.995587,17.993166,35.950828,34.010004,17.930808,36.091121,7.386466,2106.893755,286.615837,370.394737,286.602081,286.602119
6710886,563.184203,3798.810884,0.000000,0.400000,0.800000,39.524255,28.318789,43.696006,34.715728,17.818746,36.168020,10.325073,2149.888189,537.227188,643.013931,306.256767,648.656578
10000000,2130.083528,4094.796767,0.000000,0.596046,0.596046,39.436815,28.404861,43.703384,39.541650,28.378611,43.546562,7.454972,2269.425827,572.467751,572.467903,572.467766,572.467918
