element_num,avg_construct_time_with_reserve_ns,avg_construct_time_without_reserve_ns,avg_erase_insert_ns,no_rehash_load_factor,with_rehash_load_factor,avg_hit_default_load_factor_lookup_ns,avg_miss_default_load_factor_lookup_ns,avg_50%_hit_default_load_factor_lookup_ns,avg_hit_large_max_load_factor_lookup_ns,avg_miss_large_max_load_factor_lookup_ns,avg_50%_hit_large_max_load_factor_lookup_ns,avg_iterate_ns,avg_with_final_rehash_construct_ns,final_default_load_factor_size_mb,peak_default_load_factor_size_mb,final_large_load_factor_size_mb,peak_large_load_factor_size_mb
157286,44.751591,67.028824,74.529096,0.983831,0.983831,20.732342,29.695172,33.455920,20.531250,30.024976,33.433830,4.817785,44.875681,4.819710,4.819710,4.819710,4.819710
209715,49.192089,79.148379,91.589725,0.957730,0.957730,25.682978,33.427888,38.460179,25.210869,32.762505,38.463854,5.200349,49.008801,6.470612,6.470612,6.470612,6.470612
314572,53.340066,78.348282,131.410540,0.969396,0.969396,34.251266,44.044848,48.431786,33.751172,43.845266,48.511710,5.672923,52.416991,9.675743,9.675743,9.675743,9.675743
419430,64.546120,121.206344,167.032019,0.943627,0.943627,46.556415,56.622924,65.606345,46.016815,56.515945,65.597864,8.010406,64.282906,12.991158,12.991158,12.991158,12.991158
629145,82.088120,133.976016,208.245472,0.955054,0.955054,57.433173,71.885973,81.771551,56.972409,71.685215,81.740758,13.398983,81.950182,19.425873,19.425873,19.425873,19.425873
838860,101.549704,198.711708,229.836903,0.929502,0.929502,65.685778,79.420424,94.804960,65.786741,79.359577,94.718157,19.050556,101.558975,26.085381,26.085381,26.085381,26.085381
1258291,114.136306,193.977968,255.694271,0.940688,0.940688,66.706227,87.476874,95.895929,66.627841,87.246396,95.869642,21.691202,114.756212,39.005295,39.005295,39.005295,39.005295
1677721,128.459580,294.353302,275.376667,0.990473,0.990473,71.731859,94.483011,104.334848,71.303376,94.584280,104.405979,25.093577,129.216479,51.323105,51.323105,51.323105,51.323105
2516582,138.207912,238.587536,284.351776,0.926492,0.926492,71.020516,94.774366,101.962164,71.110911,94.753023,101.842050,25.925888,138.604582,78.323326,78.323326,78.323326,78.323326
3355443,163.771520,349.719849,299.391484,0.975518,0.975518,84.412333,103.441549,124.650525,84.290428,103.550292,124.599748,32.283055,164.119173,103.042450,103.042450,103.042450,103.042450
5033164,170.977807,278.122282,312.165191,0.987232,0.987232,83.636902,109.673997,124.821780,83.614288,108.571855,124.726271,32.914627,168.692419,154.096611,154.096611,154.096611,154.096611
6710886,172.196055,397.694615,314.996413,0.960808,0.960808,84.787419,109.722954,124.789505,83.058284,109.851232,124.760904,33.448252,171.677469,206.888481,206.888481,206.888481,206.888481
10000000,175.443236,306.103703,317.871807,0.965930,0.965930,82.656945,107.100365,120.360805,82.001503,107.150933,120.296523,33.467408,173.644331,307.866798,307.866798,307.866798,307.866798
